target_id	length	eff_length	est_counts	tpm
ENST00000470394	486	307	0	0
ENST00000528294	576	397	3.28083	445.582
ENST00000473505	674	495	1.1159	121.55
ENST00000481130	578	399	0	0
ENST00000527991	580	401	0	0
ENST00000463334	507	328	0	0
ENST00000296585	7869	7690	93.3082	654.226
ENST00000503810	3782	3603	0	0
ENST00000513685	3501	3322	6.69185	108.613
ENST00000509814	3487	3308	0	0
ENST00000509960	3674	3495	0	0
ENST00000510722	3530	3351	0	0
ENST00000285968	6266	6087	0	0
ENST00000489493	550	371	0	0
ENST00000462316	571	392	0	0
ENST00000607647	4518	4339	3	37.2792
ENST00000472132	553	374	0	0
ENST00000463247	570	391	0	0
ENST00000477620	1800	1621	0	0
ENST00000461255	1447	1268	0	0
ENST00000490439	653	474	0	0
ENST00000491089	553	374	0	0
ENST00000335185	3849	3670	0	0
ENST00000528333	433	254	0	0
ENST00000534415	1476	1297	0	0
ENST00000531481	4381	4202	0	0
ENST00000367577	4188	4009	6	80.6956
ENST00000341307	2524	2345	0	0
ENST00000542238	735	556	0	0
ENST00000538995	814	635	0	0
ENST00000377819	4937	4758	0	0
ENST00000339997	4886	4707	0	0
ENST00000540798	3124	2945	0	0
ENST00000545432	545	366	0	0
ENST00000543552	529	350	0	0
ENST00000543123	712	533	0	0
ENST00000536011	992	813	0	0
ENST00000537981	2532	2353	0	0
ENST00000338850	493	314	0	0
ENST00000354497	1407	1228	2	87.8145
ENST00000356000	2645	2466	0	0
ENST00000313965	1383	1204	0	0
ENST00000551969	602	423	0	0
ENST00000327443	2846	2667	3.19676	64.6282
ENST00000426431	7603	7424	7.80324	56.6724
ENST00000548560	1061	882	0	0
ENST00000616175	1320	1141	0	0
ENST00000534692	546	367	0	0
ENST00000264001	669	490	0	0
ENST00000351137	508	329	0	0
ENST00000345436	571	392	1.90291	261.738
ENST00000362093	412	233	0	0
ENST00000526149	564	385	0	0
ENST00000417030	628	449	0	0
ENST00000563092	365	186	0.0970874	28.1439
ENST00000382171	942	763	0	0
ENST00000412090	1118	939	0	0
ENST00000429429	1623	1444	0	0
ENST00000489418	1977	1798	0	0
ENST00000318386	1635	1456	0	0
ENST00000483348	1030	851	0	0
ENST00000488267	987	808	0	0
ENST00000480936	558	379	1	142.264
ENST00000259211	888	709	0	0
ENST00000314032	2623	2444	0	0
ENST00000545271	564	385	0	0
ENST00000426995	1406	1227	0	0
ENST00000544614	551	372	0	0
ENST00000424679	2539	2360	0	0
ENST00000621145	1646	1467	0	0
ENST00000600704	467	288	0	0
ENST00000345813	2678	2499	0	0
ENST00000619307	1566	1387	0	0
ENST00000617501	2538	2359	0	0
ENST00000594248	2156	1977	0	0
ENST00000615675	1259	1080	0	0
ENST00000326804	2447	2268	1	23.7734
ENST00000610905	2559	2380	0	0
ENST00000597528	709	530	0	0
ENST00000594839	544	365	0	0
ENST00000601995	338	159	0	0
ENST00000595146	4852	4673	0	0
ENST00000617783	1850	1671	0	0
ENST00000281038	2519	2340	0	0
ENST00000529771	725	546	0	0
ENST00000528850	2137	1958	0	0
ENST00000525345	861	682	0	0
ENST00000529880	755	576	0	0
ENST00000529571	594	415	0	0
ENST00000526709	374	195	0	0
ENST00000511072	4282	4103	0	0
ENST00000607632	581	402	0	0
ENST00000378391	5447	5268	0	0
ENST00000514189	4236	4057	0	0
ENST00000270722	8690	8511	0	0
ENST00000512462	3723	3544	0	0
ENST00000463591	384	205	0	0
ENST00000509860	3737	3558	0	0
ENST00000378389	1142	963	0	0
ENST00000606170	557	378	0	0
ENST00000616274	2663	2484	0	0
ENST00000616225	2621	2442	0	0
ENST00000617905	2576	2397	0	0
ENST00000616748	2456	2277	0	0
ENST00000621969	2490	2311	0	0
ENST00000618144	2370	2191	0	0
ENST00000582471	3087	2908	0	0
ENST00000453888	960	781	0	0
ENST00000444313	3523	3344	0	0
ENST00000416291	309	130	0	0
ENST00000475485	2614	2435	0	0
ENST00000417767	622	443	0	0
ENST00000356909	1425	1246	0	0
ENST00000471836	566	387	0	0
ENST00000466375	820	641	0	0
ENST00000468564	5066	4887	0	0
ENST00000472551	551	372	0	0
ENST00000422871	3462	3283	0	0
ENST00000415224	999	820	0	0
ENST00000325089	21103	20924	0	0
ENST00000597134	540	361	0	0
ENST00000593873	556	377	0	0
ENST00000596498	769	590	0	0
ENST00000603271	580	401	0	0
ENST00000598031	606	427	0	0
ENST00000604231	576	397	0	0
ENST00000306434	2819	2640	11.2315	229.387
ENST00000465151	583	404	0	0
ENST00000469221	691	512	0	0
ENST00000481412	1438	1259	0	0
ENST00000409017	1927	1748	1.76848	54.5497
ENST00000490878	565	386	0	0
ENST00000602063	4094	3915	0	0
ENST00000594083	4020	3841	0	0
ENST00000599177	4122	3943	0	0
ENST00000376716	4048	3869	0	0
ENST00000391795	2698	2519	0	0
ENST00000598071	2654	2475	0	0
ENST00000593650	577	398	0	0
ENST00000599115	535	356	0.579693	87.7976
ENST00000601178	561	382	0	0
ENST00000597747	704	525	0	0
ENST00000599631	581	402	0	0
ENST00000597905	541	362	1	148.945
ENST00000595114	584	405	0	0
ENST00000618487	2229	2050	2.42031	63.6577
ENST00000618049	2284	2105	3.05197e-08	7.8174e-07
ENST00000359051	1635	1456	0	0
ENST00000336307	1942	1763	0	0
ENST00000415204	959	780	0	0
ENST00000513170	636	457	0	0
ENST00000435141	545	366	0	0
ENST00000621157	1731	1552	0	0
ENST00000450982	1855	1676	0	0
ENST00000478427	926	747	0	0
ENST00000336123	850	671	0	0
ENST00000402918	8361	8182	5.47117	36.0542
ENST00000414347	532	353	0	0
ENST00000424973	481	302	0.578399	103.265
ENST00000435824	579	400	0	0
ENST00000451509	517	338	0	0
ENST00000415408	558	379	0	0
ENST00000613079	8360	8181	5.95043	39.2172
ENST00000556922	2776	2597	0	0
ENST00000341305	2034	1855	0	0
ENST00000567724	1884	1705	0	0
ENST00000569741	1116	937	0	0
ENST00000563564	901	722	0	0
ENST00000563809	660	481	0	0
ENST00000550437	548	369	0	0
ENST00000566571	2938	2759	0	0
ENST00000567107	3030	2851	0	0
ENST00000312015	1379	1200	0	0
ENST00000345070	1972	1793	0	0
ENST00000544997	1006	827	0	0
ENST00000345728	2481	2302	0	0
ENST00000279227	2489	2310	0	0
ENST00000541252	714	535	0	0
ENST00000541326	890	711	0	0
ENST00000546255	564	385	0	0
ENST00000540957	588	409	0	0
ENST00000545896	911	732	0	0
ENST00000540554	379	200	0	0
ENST00000539976	2464	2285	0	0
ENST00000555427	3637	3458	0	0
ENST00000555147	3099	2920	1	18.4651
ENST00000361204	5240	5061	10	106.536
ENST00000424354	5699	5520	0	0
ENST00000462539	796	617	0	0
ENST00000464119	432	253	0	0
ENST00000491541	4043	3864	0	0
ENST00000463741	634	455	0	0
ENST00000435061	770	591	0	0
ENST00000490262	450	271	0	0
ENST00000612482	5365	5186	5.25325e-07	5.46172e-06
ENST00000491057	1583	1404	0	0
ENST00000436822	1912	1733	0	0
ENST00000445669	856	677	0	0
ENST00000482522	562	383	0	0
ENST00000431913	888	709	0	0
ENST00000492441	852	673	0	0
ENST00000411778	457	278	0	0
ENST00000436197	792	613	0	0
ENST00000480605	1101	922	0	0
ENST00000445319	592	413	0	0
ENST00000456844	629	450	1	119.818
ENST00000472990	1001	822	0	0
ENST00000373869	1111	932	0	0
ENST00000288065	1169	990	0	0
ENST00000373866	1254	1075	0	0
ENST00000471400	480	301	0	0
ENST00000260570	5415	5236	0	0
ENST00000509128	1723	1544	0	0
ENST00000507184	5565	5386	0	0
ENST00000494163	607	428	0	0
ENST00000479419	420	241	0	0
ENST00000420854	569	390	0	0
ENST00000480892	477	298	0	0
ENST00000450564	760	581	0	0
ENST00000443889	690	511	0	0
ENST00000475909	402	223	0	0
ENST00000476693	517	338	0	0
ENST00000489492	653	474	0	0
ENST00000463613	360	181	0	0
ENST00000511842	1832	1653	0	0
ENST00000359466	2207	2028	1	26.5868
ENST00000416524	1982	1803	0	0
ENST00000476264	1867	1688	0	0
ENST00000475476	781	602	0	0
ENST00000303375	5988	5809	23.9546	222.343
ENST00000584265	2025	1846	23.3876	683.107
ENST00000584682	598	419	3.27216	421.071
ENST00000583597	3238	3059	42.3856	747.09
ENST00000579432	574	395	0	0
ENST00000446119	3201	3022	0	0
ENST00000580916	210	33.6633	0	0
ENST00000618247	2384	2205	0	0
ENST00000620940	771	592	0	0
ENST00000615346	709	530	0	0
ENST00000616107	1002	823	0	0
ENST00000619965	601	422	0	0
ENST00000616038	646	467	0	0
ENST00000610765	798	619	0	0
ENST00000610796	1619	1440	0	0
ENST00000615013	573	394	0	0
ENST00000621001	951	772	1	69.8421
ENST00000621621	1533	1354	0	0
ENST00000616625	946	767	0	0
ENST00000621080	856	677	0	0
ENST00000616082	711	532	0	0
ENST00000627616	476	297	1.45046	263.319
ENST00000432648	2741	2562	0	0
ENST00000446189	1243	1064	1	50.6749
ENST00000372984	1330	1151	0	0
ENST00000531822	718	539	0	0
ENST00000439723	1028	849	0	0
ENST00000230990	2386	2207	1	24.4305
ENST00000482211	1230	1051	0	0
ENST00000498452	565	386	0	0
ENST00000302632	1766	1587	0	0
ENST00000468596	960	781	0	0
ENST00000398092	939	760	14.4776	1027.11
ENST00000302097	2148	1969	0	0
ENST00000263102	5811	5632	9	86.1617
ENST00000491922	2642	2463	0	0
ENST00000518638	729	550	0	0
ENST00000263202	1814	1635	1.93414	63.7831
ENST00000459854	5038	4859	4.77621	52.9994
ENST00000399523	1007	828	0	0
ENST00000466373	3059	2880	1	18.7216
ENST00000447868	596	417	0	0
ENST00000421968	670	491	2.80608	308.144
ENST00000484101	751	572	0	0
ENST00000489406	994	815	0	0
ENST00000494054	588	409	0.483567	63.7481
ENST00000474226	293	114	0	0
ENST00000064778	7296	7117	5.99761	45.4377
ENST00000450446	1364	1185	0.00238696	0.108608
ENST00000356467	1767	1588	0	0
ENST00000432223	696	517	0	0
ENST00000373233	10818	10639	8.49857	43.0705
ENST00000480022	2829	2650	0	0
ENST00000440697	1635	1456	0.418464	15.4964
ENST00000476641	862	683	0	0
ENST00000470470	1349	1170	0	0
ENST00000373222	2477	2298	0	0
ENST00000482596	599	420	1.6645	213.682
ENST00000440647	536	357	0	0
ENST00000309279	1635	1456	0.418464	15.4964
ENST00000218388	892	713	169.885	12846.9
ENST00000456754	1095	916	3.29767	194.109
ENST00000377017	626	447	0	0
ENST00000441738	341	162	0.817424	272.061
ENST00000445623	595	416	0	0
ENST00000373206	3996	3817	4.13191	58.3664
ENST00000373204	12790	12611	2.86809	12.2625
ENST00000325602	2764	2585	0	0
ENST00000428559	1705	1526	0	0
ENST00000526521	745	566	0	0
ENST00000524480	814	635	0	0
ENST00000531803	735	556	0	0
ENST00000528821	1113	934	0	0
ENST00000532964	854	675	0	0
ENST00000533447	819	640	0	0
ENST00000526530	1619	1440	0	0
ENST00000530274	712	533	0	0
ENST00000532573	387	208	0	0
ENST00000517939	2487	2308	0	0
ENST00000517781	2748	2569	0	0
ENST00000276659	3111	2932	0	0
ENST00000521502	674	495	0	0
ENST00000521757	579	400	0	0
ENST00000521956	562	383	0	0
ENST00000520026	602	423	0	0
ENST00000522333	568	389	0	0
ENST00000534695	560	381	7.55321e-07	0.000106891
ENST00000455725	2257	2078	0	0
ENST00000530300	553	374	0.257513	37.1246
ENST00000531273	1868	1689	2.08188	66.4599
ENST00000420461	2009	1830	0	0
ENST00000378852	3714	3535	2.66061	40.5813
ENST00000534600	1760	1581	0	0
ENST00000526394	883	704	0	0
ENST00000532267	337	158	0	0
ENST00000529932	773	594	0	0
ENST00000529334	346	167	0	0
ENST00000400105	3546	3367	0	0
ENST00000317931	3560	3381	0	0
ENST00000400104	4534	4355	0	0
ENST00000583054	1002	823	0	0
ENST00000583809	549	370	0	0
ENST00000581231	568	389	0	0
ENST00000580162	457	278	0	0
ENST00000578677	521	342	0	0
ENST00000284898	1872	1693	0	0
ENST00000380094	2738	2559	10	210.7
ENST00000380092	1646	1467	0	0
ENST00000191063	1567	1388	0	0
ENST00000492368	741	562	0	0
ENST00000309170	2513	2334	0	0
ENST00000424796	1780	1601	0	0
ENST00000494668	554	375	0	0
ENST00000522927	782	603	0	0
ENST00000276692	1018	839	0	0
ENST00000523214	1134	955	0	0
ENST00000523631	2016	1837	0	0
ENST00000519548	889	710	0	0
ENST00000522810	990	811	0	0
ENST00000518485	656	477	0	0
ENST00000517678	815	636	0	0
ENST00000519776	677	498	0	0
ENST00000521546	731	552	0	0
ENST00000521973	639	460	0	0
ENST00000605953	726	547	0	0
ENST00000520321	629	450	0	0
ENST00000522310	667	488	0	0
ENST00000519232	604	425	0	0
ENST00000520938	690	511	0	0
ENST00000523888	591	412	0	0
ENST00000523152	692	513	2	210.207
ENST00000518133	636	457	0	0
ENST00000522280	684	505	1	106.768
ENST00000630259	915	736	0	0
ENST00000442398	3951	3772	0	0
ENST00000542452	956	777	0	0
ENST00000538625	819	640	0	0
ENST00000540452	430	251	0	0
ENST00000313663	6283	6104	0	0
ENST00000414160	2431	2252	0	0
ENST00000538361	863	684	0	0
ENST00000542484	592	413	0	0
ENST00000535645	701	522	0	0
ENST00000540057	556	377	0	0
ENST00000537285	871	692	0	0
ENST00000366334	727	548	1	98.3907
ENST00000415191	2587	2408	0	0
ENST00000539061	2722	2543	2.34801	49.7838
ENST00000436679	1134	955	1.65199	93.2693
ENST00000541922	767	588	0	0
ENST00000535954	574	395	0	0
ENST00000544293	731	552	0	0
ENST00000542930	524	345	0	0
ENST00000334126	7960	7781	0	0
ENST00000441007	480	301	0	0
ENST00000445596	600	421	0	0
ENST00000323963	1919	1740	9.22196e-05	0.00285765
ENST00000426808	1751	1572	0	0
ENST00000465222	676	497	0	0
ENST00000491473	579	400	0.62867	84.7418
ENST00000486805	590	411	0	0
ENST00000465032	578	399	0	0
ENST00000465267	1054	875	0	0
ENST00000495049	576	397	0	0
ENST00000429589	1005	826	0	0
ENST00000425053	1977	1798	10.9637	328.778
ENST00000440191	1889	1710	14.2505	449.332
ENST00000485101	5327	5148	4.77901	50.0534
ENST00000475653	909	730	0	0
ENST00000443963	1729	1550	0	0
ENST00000498746	579	400	0	0
ENST00000467585	570	391	0	0
ENST00000466362	545	366	0	0
ENST00000468362	1356	1177	0	0
ENST00000492144	993	814	0	0
ENST00000465792	734	555	0	0
ENST00000475409	802	623	0	0
ENST00000497177	849	670	0.378023	30.4213
ENST00000494445	629	450	0	0
ENST00000461021	575	396	0	0
ENST00000496382	460	281	0	0
ENST00000397732	4910	4731	0	0
ENST00000455490	400	221	0	0
ENST00000493776	798	619	0	0
ENST00000240055	3512	3333	0	0
ENST00000551727	1727	1548	2	69.6616
ENST00000550189	586	407	0	0
ENST00000551446	618	439	0	0
ENST00000550881	893	714	0	0
ENST00000340149	6052	5873	0	0
ENST00000361507	6092	5913	2.14084	19.5214
ENST00000528329	556	377	0	0
ENST00000526030	650	471	0	0
ENST00000528886	543	364	0	0
ENST00000530915	567	388	0	0
ENST00000534823	568	389	0.85916	119.086
ENST00000569649	1217	1038	0	0
ENST00000326043	2646	2467	0	0
ENST00000393350	6384	6205	0	0
ENST00000555810	767	588	0	0
ENST00000554444	1978	1799	0	0
ENST00000556565	566	387	0	0
ENST00000315491	1769	1590	32	1085.14
ENST00000553656	550	371	0	0
ENST00000556536	925	746	0	0
ENST00000554116	542	363	0	0
ENST00000554927	561	382	0	0
ENST00000557262	888	709	0	0
ENST00000557490	806	627	0	0
ENST00000555576	572	393	0	0
ENST00000554336	903	724	0	0
ENST00000555609	1855	1676	0	0
ENST00000553967	736	557	0	0
ENST00000625617	570	391	0	0
ENST00000378470	3316	3137	3.14014	53.9721
ENST00000181796	3785	3606	0	0
ENST00000468747	2633	2454	0	0
ENST00000378467	2374	2195	2.62574e-08	6.44989e-07
ENST00000487335	2317	2138	1.85986	46.9037
ENST00000378465	1052	873	0	0
ENST00000378458	1284	1105	0	0
ENST00000478076	790	611	0	0
ENST00000378462	692	513	0	0
ENST00000481209	857	678	0	0
ENST00000475858	568	389	0	0
ENST00000496330	697	518	0	0
ENST00000492700	558	379	0	0
ENST00000479731	570	391	0	0
ENST00000468492	625	446	0	0
ENST00000452706	834	655	0	0
ENST00000489100	559	380	0	0
ENST00000494865	561	382	0	0
ENST00000475786	583	404	0	0
ENST00000488576	552	373	0	0
ENST00000474143	467	288	0	0
ENST00000442012	458	279	0	0
ENST00000482277	549	370	0	0
ENST00000472095	475	296	0	0
ENST00000471815	899	720	0	0
ENST00000464952	558	379	0	0
ENST00000495292	542	363	0	0
ENST00000491458	425	246	0	0
ENST00000622567	3510	3331	0	0
ENST00000398559	6849	6670	5.8	46.8853
ENST00000488010	3399	3220	2.2	36.8384
ENST00000489370	372	193	0	0
ENST00000477872	222	43.8484	0	0
ENST00000543976	3279	3100	0	0
ENST00000587926	496	317	0	0
ENST00000587070	521	342	0	0
ENST00000591703	563	384	0	0
ENST00000225992	460	281	0	0
ENST00000591228	499	320	0	0
ENST00000587006	431	252	0	0
ENST00000354862	1330	1151	0	0
ENST00000417393	1163	984	1	54.7948
ENST00000443094	1464	1285	0	0
ENST00000443842	1820	1641	0	0
ENST00000450489	765	586	0	0
ENST00000442620	860	681	0	0
ENST00000452674	583	404	0	0
ENST00000578921	4055	3876	2.0878	29.0429
ENST00000578734	783	604	0	0
ENST00000581109	469	290	0	0
ENST00000583137	714	535	0	0
ENST00000435762	518	339	0	0
ENST00000578737	328	149	0	0
ENST00000583921	583	404	0	0
ENST00000580361	367	188	0	0
ENST00000577796	295	116	0	0
ENST00000577371	272	93.0002	0	0
ENST00000580795	342	163	0.9122	301.743
ENST00000577284	604	425	0	0
ENST00000629077	1199	1020	0	0
ENST00000260843	1608	1429	0	0
ENST00000407886	866	687	0	0
ENST00000423535	695	516	0	0
ENST00000487500	534	355	0	0
ENST00000396467	1526	1347	0	0
ENST00000352983	1101	922	5.43953	318.101
ENST00000396466	762	583	20.5605	1901.51
ENST00000396465	1308	1129	0	0
ENST00000466821	679	500	0	0
ENST00000435330	445	266	0	0
ENST00000431653	563	384	0	0
ENST00000469550	1952	1773	0	0
ENST00000305264	1959	1780	0	0
ENST00000469207	829	650	0	0
ENST00000459727	524	345	0	0
ENST00000491581	777	598	0	0
ENST00000486618	711	532	0	0
ENST00000467533	663	484	0	0
ENST00000492407	782	603	0	0
ENST00000475549	297	118	0	0
ENST00000523088	699	520	0	0
ENST00000519474	736	557	0	0
ENST00000476739	422	243	0	0
ENST00000495485	797	618	0	0
ENST00000490808	605	426	0	0
ENST00000471968	529	350	0	0
ENST00000492506	830	651	0	0
ENST00000305031	3850	3671	0	0
ENST00000507545	636	457	0	0
ENST00000367412	2217	2038	0	0
ENST00000490002	596	417	0	0
ENST00000506679	606	427	0	0
ENST00000502664	521	342	0	0
ENST00000507009	388	209	0	0
ENST00000513128	360	181	0	0
ENST00000505583	583	404	0	0
ENST00000506516	473	294	0	0
ENST00000513557	277	98.0001	0	0
ENST00000513677	221	42.9444	0	0
ENST00000511198	444	265	0	0
ENST00000504951	632	453	0	0
ENST00000510196	508	329	0	0
ENST00000503255	486	307	0	0
ENST00000429670	239	60.0956	0	0
ENST00000508618	388	209	0	0
ENST00000508841	610	431	0	0
ENST00000260702	3653	3474	1	15.5205
ENST00000508192	2924	2745	0	0
ENST00000361128	3004	2825	0	0
ENST00000350490	2903	2724	0	0
ENST00000502399	2885	2706	0	0
ENST00000543220	595	416	0.447237	57.9668
ENST00000543674	557	378	0	0
ENST00000540169	558	379	0	0
ENST00000509502	2862	2683	0	0
ENST00000512060	411	232	0	0
ENST00000513765	2671	2492	0	0
ENST00000408948	2112	1933	0.0242346	0.675988
ENST00000425897	2100	1921	1.74751	49.0487
ENST00000535116	439	260	0	0
ENST00000402010	4728	4549	0	0
ENST00000377810	4560	4381	1.78101	21.9194
ENST00000391984	2644	2465	4	87.4938
ENST00000463653	787	608	0	0
ENST00000404753	2570	2391	0	0
ENST00000270364	1267	1088	0	0
ENST00000352879	862	683	0	0
ENST00000357048	2202	2023	0	0
ENST00000416591	2514	2335	0	0
ENST00000354082	1999	1820	0	0
ENST00000270361	2453	2274	0	0
ENST00000391983	2320	2141	0	0
ENST00000494738	4406	4227	0	0
ENST00000432084	638	459	0	0
ENST00000465943	549	370	0	0
ENST00000483602	543	364	0	0
ENST00000493058	907	728	0	0
ENST00000426297	706	527	0	0
ENST00000608083	1403	1224	2.80702	123.651
ENST00000377842	1813	1634	0	0
ENST00000377845	1432	1253	0	0
ENST00000377855	1614	1435	0	0
ENST00000377860	1472	1293	0	0
ENST00000418124	1564	1385	0	0
ENST00000361521	2429	2250	2.19298	52.5517
ENST00000473466	868	689	0	0
ENST00000481175	748	569	0	0
ENST00000545482	1804	1625	0	0
ENST00000610716	1690	1511	0	0
ENST00000619911	1740	1561	0	0
ENST00000610591	1769	1590	0	0
ENST00000333437	1936	1757	0	0
ENST00000522628	2258	2079	0	0
ENST00000522933	1925	1746	0	0
ENST00000356297	4805	4626	0	0
ENST00000519183	768	589	0	0
ENST00000579787	3737	3558	0	0
ENST00000401094	2222	2043	0	0
ENST00000401095	1825	1646	0	0
ENST00000316398	1412	1233	0	0
ENST00000487126	1991	1812	0	0
ENST00000372912	1510	1331	0	0
ENST00000299432	2421	2242	0	0
ENST00000611486	513	334	0	0
ENST00000616100	510	331	0	0
ENST00000616729	552	373	0	0
ENST00000613828	667	488	0	0
ENST00000620708	667	488	0	0
ENST00000393892	5217	5038	0	0
ENST00000472031	1019	840	0.851662	54.6667
ENST00000591945	576	397	0	0
ENST00000592446	587	408	0	0
ENST00000587679	581	402	0	0
ENST00000393888	2583	2404	6.14834	137.898
ENST00000441615	622	443	0	0
ENST00000589772	516	337	0	0
ENST00000585452	689	510	0	0
ENST00000592861	1517	1338	0	0
ENST00000592105	572	393	0	0
ENST00000486438	911	732	0	0
ENST00000310955	1675	1496	0	0
ENST00000372462	1777	1598	0	0
ENST00000478882	755	576	0	0
ENST00000482046	422	243	0	0
ENST00000418310	3360	3181	0	0
ENST00000336180	3219	3040	4.5504	80.7069
ENST00000435201	1883	1704	0.0432706	1.36917
ENST00000538333	2170	1991	0	0
ENST00000486361	569	390	0.406327	56.1753
ENST00000491052	587	408	0	0
ENST00000483414	3374	3195	1	16.8758
ENST00000476792	785	606	0	0
ENST00000545075	1530	1351	89.4926	3571.63
ENST00000367188	5227	5048	5	53.4054
ENST00000370214	3538	3359	1.51991	24.3973
ENST00000315713	884	705	2.681	205.041
ENST00000468860	661	482	0	0
ENST00000493416	623	444	0.799095	97.0398
ENST00000484213	4367	4188	0	0
ENST00000464165	3174	2995	0	0
ENST00000369091	2612	2433	0	0
ENST00000369096	5164	4985	0	0
ENST00000424894	583	404	0	0
ENST00000489365	649	470	0	0
ENST00000450060	583	404	1.50635	201.039
ENST00000481163	580	401	0	0
ENST00000369089	4675	4496	5.49365	65.8823
ENST00000613999	4247	4068	0	0
ENST00000393829	3028	2849	0	0
ENST00000588629	1797	1618	1.39514	46.4917
ENST00000588901	589	410	0	0
ENST00000537728	2774	2595	0	0
ENST00000264649	4110	3931	0	0
ENST00000585525	2679	2500	0	0
ENST00000343619	4128	3949	0	0
ENST00000589727	664	485	0	0
ENST00000587824	554	375	0.676651	97.2899
ENST00000589213	580	401	0	0
ENST00000592324	585	406	0	0
ENST00000587375	546	367	0	0
ENST00000586001	587	408	0	0
ENST00000587882	780	601	0	0
ENST00000589759	502	323	0	0
ENST00000586315	357	178	0	0
ENST00000587510	564	385	0	0
ENST00000586201	881	702	0	0
ENST00000588138	573	394	0	0
ENST00000585828	2139	1960	0	0
ENST00000588806	842	663	0	0
ENST00000592831	4652	4473	0	0
ENST00000587797	1878	1699	0	0
ENST00000587299	1000	821	0	0
ENST00000544137	3047	2868	3	56.3997
ENST00000457215	763	584	0	0
ENST00000541852	572	393	0	0
ENST00000326427	2078	1899	17.1249	486.226
ENST00000335005	1889	1710	14.3666	452.994
ENST00000326407	1888	1709	0	0
ENST00000543957	573	394	0	0
ENST00000409704	1106	927	3.50846	204.066
ENST00000418408	563	384	0	0
ENST00000492029	549	370	0	0
ENST00000620962	501	322	0	0
ENST00000378230	6424	6245	2	17.2676
ENST00000484420	458	279	0	0
ENST00000438539	683	504	0	0
ENST00000461667	926	747	0	0
ENST00000495701	485	306	0	0
ENST00000460038	696	517	0	0
ENST00000494653	2174	1995	0	0
ENST00000443466	430	251	0	0
ENST00000428079	918	739	0	0
ENST00000494951	390	211	0	0
ENST00000378223	1121	942	0	0
ENST00000451342	816	637	0	0
ENST00000341287	1238	1059	0	0
ENST00000451346	979	800	0	0
ENST00000428015	748	569	0	0
ENST00000453017	722	543	0	0
ENST00000423952	460	281	0	0
ENST00000449053	386	207	0	0
ENST00000368482	2331	2152	0	0
ENST00000368480	1776	1597	0	0
ENST00000479937	1327	1148	0	0
ENST00000468714	572	393	0	0
ENST00000462871	489	310	0	0
ENST00000356083	7790	7611	0	0
ENST00000451716	2865	2686	0	0
ENST00000494090	5329	5150	3	31.4086
ENST00000485397	463	284	0	0
ENST00000477421	3991	3812	0	0
ENST00000494780	514	335	0	0
ENST00000490831	666	487	0	0
ENST00000468565	1946	1767	0	0
ENST00000610645	498	319	0	0
ENST00000489292	561	382	0	0
ENST00000449857	916	737	0	0
ENST00000449925	1020	841	0	0
ENST00000624237	384	205	0	0
ENST00000377694	1093	914	0	0
ENST00000442999	1023	844	0	0
ENST00000403681	4473	4294	88.7881	1114.88
ENST00000537275	1508	1329	0	0
ENST00000393578	1993	1814	0	0
ENST00000537429	1527	1348	0	0
ENST00000425208	1444	1265	0	0
ENST00000536545	1788	1609	0	0
ENST00000354636	1529	1350	0	0
ENST00000545998	1584	1405	1.15108	44.1737
ENST00000541363	8094	7915	2.06077	14.0383
ENST00000393577	611	432	0	0
ENST00000539662	485	306	0	0
ENST00000624333	501	322	0	0
ENST00000572954	331	152	1.44594	512.91
ENST00000494946	472	293	0	0
ENST00000409477	997	818	0	0
ENST00000409906	991	812	2.46573	163.728
ENST00000262306	582	403	6.08833	814.569
ENST00000614050	1080	901	0	0
ENST00000429762	1977	1798	0	0
ENST00000444511	1197	1018	0	0
ENST00000409285	1486	1307	0	0
ENST00000409958	1305	1126	0	0
ENST00000376709	2192	2013	0	0
ENST00000557285	558	379	0	0
ENST00000376707	943	764	0	0
ENST00000377327	4370	4191	0	0
ENST00000377340	4406	4227	0	0
ENST00000490910	4183	4004	0	0
ENST00000496549	4093	3914	1.34621e-06	1.8545e-05
ENST00000536226	4009	3830	4	56.3113
ENST00000521379	673	494	0	0
ENST00000490258	733	554	0	0
ENST00000308973	3958	3779	0	0
ENST00000506111	3462	3283	0	0
ENST00000508334	2616	2437	0	0
ENST00000502321	676	497	0	0
ENST00000507953	596	417	0	0
ENST00000613579	3801	3622	0	0
ENST00000361424	3484	3305	0	0
ENST00000622002	3673	3494	0	0
ENST00000377698	3066	2887	4.11879	76.9232
ENST00000453304	9875	9696	0	0
ENST00000513796	2350	2171	0	0
ENST00000506749	2220	2041	0	0
ENST00000504962	1789	1610	0	0
ENST00000610318	9403	9224	0	0
ENST00000618672	3421	3242	0	0
ENST00000618261	3250	3071	0	0
ENST00000216223	4113	3934	0	0
ENST00000483573	708	529	0	0
ENST00000453962	660	481	0	0
ENST00000429622	569	390	0	0
ENST00000461607	563	384	0	0
ENST00000440958	499	320	0	0
ENST00000445595	587	408	0	0
ENST00000373027	3905	3726	0.999999	14.4707
ENST00000373026	3230	3051	0	0
ENST00000373024	3060	2881	0	0
ENST00000487328	629	450	0	0
ENST00000470364	439	260	0	0
ENST00000474758	572	393	0	0
ENST00000467066	651	472	0	0
ENST00000373021	3934	3755	0	0
ENST00000491406	586	407	1	132.477
ENST00000373023	4694	4515	0	0
